APNXId,displayName,dataProvider,DataCost,MinCPM,PercentOfMedia,member_id,provider,code,subtype
254330,Geographic:Self-Declared:USA:Michigan:Big Rapids,BlueKai,0.58,,,1262,,bk_1240,geotargeting
254331,Geographic:Self-Declared:USA:Michigan:Cadillac,BlueKai,0.58,,,1262,,bk_1285,geotargeting
254332,Geographic:Self-Declared:USA:Michigan:Coldwater,BlueKai,0.58,,,1262,,bk_1335,geotargeting
254333,Geographic:Self-Declared:USA:Michigan:Detroit-Warren-Livonia,BlueKai,0.58,,,1262,,bk_1384,geotargeting
254334,Geographic:Self-Declared:USA:Michigan:Escanaba,BlueKai,0.58,,,1262,,bk_1424,geotargeting
254335,Geographic:Self-Declared:USA:Michigan:Flint,BlueKai,0.58,,,1262,,bk_1445,geotargeting
254336,Geographic:Self-Declared:USA:Michigan:Grand Rapids-Wyoming,BlueKai,0.58,,,1262,,bk_1486,geotargeting
254337,Geographic:Self-Declared:USA:Michigan:Holland-Grand Haven,BlueKai,0.58,,,1262,,bk_1528,geotargeting
254338,Geographic:Self-Declared:USA:Michigan:Houghton,BlueKai,0.58,,,1262,,bk_1534,geotargeting
254339,Geographic:Self-Declared:USA:Michigan:Iron Mountain,BlueKai,0.58,,,1262,,bk_1551,geotargeting
254340,Geographic:Self-Declared:USA:Michigan:Jackson,BlueKai,0.58,,,1262,,bk_1553,geotargeting
254341,Geographic:Self-Declared:USA:Michigan:Kalamazoo-Portage,BlueKai,0.58,,,1262,,bk_1575,geotargeting
254342,Geographic:Self-Declared:USA:Michigan:Lansing-East Lansing,BlueKai,0.58,,,1262,,bk_1614,geotargeting
254343,Geographic:Self-Declared:USA:Michigan:Marquette,BlueKai,0.58,,,1262,,bk_1673,geotargeting
254344,Geographic:Self-Declared:USA:Michigan:Midland,BlueKai,0.58,,,1262,,bk_1701,geotargeting
254345,Geographic:Self-Declared:USA:Michigan:Monroe,BlueKai,0.58,,,1262,,bk_1715,geotargeting
254346,Geographic:Self-Declared:USA:Michigan:Mount Pleasant,BlueKai,0.58,,,1262,,bk_1727,geotargeting
254347,Geographic:Self-Declared:USA:Michigan:Muskegon-Norton Shores,BlueKai,0.58,,,1262,,bk_1738,geotargeting
254348,Geographic:Self-Declared:USA:Michigan:Niles-Benton Harbor,BlueKai,0.58,,,1262,,bk_1759,geotargeting
254349,Geographic:Self-Declared:USA:Michigan:Owosso,BlueKai,0.58,,,1262,,bk_1792,geotargeting
254350,Geographic:Self-Declared:USA:Michigan:Saginaw-Saginaw Township North,BlueKai,0.58,,,1262,,bk_1887,geotargeting
254351,Geographic:Self-Declared:USA:Michigan:Sault Ste. Marie,BlueKai,0.58,,,1262,,bk_1910,geotargeting
254352,Geographic:Self-Declared:USA:Michigan:Sturgis,BlueKai,0.58,,,1262,,bk_1976,geotargeting
254353,Geographic:Self-Declared:USA:Michigan:Traverse City,BlueKai,0.58,,,1262,,bk_2001,geotargeting
254354,Geographic:Self-Declared:USA:Minnesota,BlueKai,0.58,,,1262,,bk_2116,geotargeting
254355,Geographic:Self-Declared:USA:Minnesota:Albert Lea,BlueKai,0.58,,,1262,,bk_1167,geotargeting
254356,Geographic:Self-Declared:USA:Minnesota:Alexandria,BlueKai,0.58,,,1262,,bk_1171,geotargeting
254357,Geographic:Self-Declared:USA:Minnesota:Austin,BlueKai,0.58,,,1262,,bk_1210,geotargeting
254358,Geographic:Self-Declared:USA:Minnesota:Bemidji,BlueKai,0.58,,,1262,,bk_1235,geotargeting
254359,Geographic:Self-Declared:USA:Minnesota:Brainerd,BlueKai,0.58,,,1262,,bk_1264,geotargeting
254360,Geographic:Self-Declared:USA:Minnesota:Duluth,BlueKai,0.58,,,1262,,bk_1395,geotargeting
254361,Geographic:Self-Declared:USA:Minnesota:Fairmont,BlueKai,0.58,,,1262,,bk_1431,geotargeting
254362,Geographic:Self-Declared:USA:Minnesota:Faribault-Northfield,BlueKai,0.58,,,1262,,bk_1436,geotargeting
254363,Geographic:Self-Declared:USA:Minnesota:Fergus Falls,BlueKai,0.58,,,1262,,bk_1441,geotargeting
254364,Geographic:Self-Declared:USA:Minnesota:Hutchinson,BlueKai,0.58,,,1262,,bk_1545,geotargeting
254365,Geographic:Self-Declared:USA:Minnesota:La Crosse,BlueKai,0.58,,,1262,,bk_1600,geotargeting
254366,Geographic:Self-Declared:USA:Minnesota:Mankato-North Mankato,BlueKai,0.58,,,1262,,bk_1667,geotargeting
254367,Geographic:Self-Declared:USA:Minnesota:Marshall,BlueKai,0.58,,,1262,,bk_1674,geotargeting
254368,Geographic:Self-Declared:USA:Minnesota:Minneapolis-St. Paul-Bloomington,BlueKai,0.58,,,1262,,bk_1707,geotargeting
254369,Geographic:Self-Declared:USA:Minnesota:New Ulm,BlueKai,0.58,,,1262,,bk_1754,geotargeting
254370,Geographic:Self-Declared:USA:Minnesota:Owatonna,BlueKai,0.58,,,1262,,bk_1790,geotargeting
254371,Geographic:Self-Declared:USA:Minnesota:Red Wing,BlueKai,0.58,,,1262,,bk_1858,geotargeting
254372,Geographic:Self-Declared:USA:Minnesota:Rochester,BlueKai,0.58,,,1262,,bk_1871,geotargeting
254373,Geographic:Self-Declared:USA:Minnesota:St. Cloud,BlueKai,0.58,,,1262,,bk_1958,geotargeting
254374,Geographic:Self-Declared:USA:Minnesota:Willmar,BlueKai,0.58,,,1262,,bk_2065,geotargeting
254375,Geographic:Self-Declared:USA:Minnesota:Winona,BlueKai,0.58,,,1262,,bk_2071,geotargeting
254376,Geographic:Self-Declared:USA:Minnesota:Worthington,BlueKai,0.58,,,1262,,bk_2077,geotargeting
254377,Geographic:Self-Declared:USA:Mississippi,BlueKai,0.58,,,1262,,bk_2117,geotargeting
254378,Geographic:Self-Declared:USA:Mississippi:Brookhaven,BlueKai,0.58,,,1262,,bk_1271,geotargeting
254379,Geographic:Self-Declared:USA:Mississippi:Clarksdale,BlueKai,0.58,,,1262,,bk_1323,geotargeting
254380,Geographic:Self-Declared:USA:Mississippi:Cleveland,BlueKai,0.58,,,1262,,bk_1326,geotargeting
254381,Geographic:Self-Declared:USA:Mississippi:Columbus,BlueKai,0.58,,,1262,,bk_1343,geotargeting
254382,Geographic:Self-Declared:USA:Mississippi:Corinth,BlueKai,0.58,,,1262,,bk_1352,geotargeting
254383,Geographic:Self-Declared:USA:Mississippi:Greenville,BlueKai,0.58,,,1262,,bk_1496,geotargeting
254384,Geographic:Self-Declared:USA:Mississippi:Greenwood,BlueKai,0.58,,,1262,,bk_1500,geotargeting
254385,Geographic:Self-Declared:USA:Mississippi:Grenada,BlueKai,0.58,,,1262,,bk_1502,geotargeting
254386,Geographic:Self-Declared:USA:Mississippi:Gulfport-Biloxi,BlueKai,0.58,,,1262,,bk_1504,geotargeting
254387,Geographic:Self-Declared:USA:Mississippi:Hattiesburg,BlueKai,0.58,,,1262,,bk_1517,geotargeting
254388,Geographic:Self-Declared:USA:Mississippi:Indianola,BlueKai,0.58,,,1262,,bk_1549,geotargeting
254389,Geographic:Self-Declared:USA:Mississippi:Jackson,BlueKai,0.58,,,1262,,bk_1554,geotargeting
254390,Geographic:Self-Declared:USA:Mississippi:Laurel,BlueKai,0.58,,,1262,,bk_1620,geotargeting
254391,Geographic:Self-Declared:USA:Mississippi:McComb,BlueKai,0.58,,,1262,,bk_1686,geotargeting
254392,Geographic:Self-Declared:USA:Mississippi:Meridian,BlueKai,0.58,,,1262,,bk_1694,geotargeting
254393,Geographic:Self-Declared:USA:Mississippi:Natchez,BlueKai,0.58,,,1262,,bk_1745,geotargeting
254394,Geographic:Self-Declared:USA:Mississippi:Oxford,BlueKai,0.58,,,1262,,bk_1793,geotargeting
254395,Geographic:Self-Declared:USA:Mississippi:Pascagoula,BlueKai,0.58,,,1262,,bk_1808,geotargeting
254396,Geographic:Self-Declared:USA:Mississippi:Picayune,BlueKai,0.58,,,1262,,bk_1818,geotargeting
254397,Geographic:Self-Declared:USA:Mississippi:Starkville,BlueKai,0.58,,,1262,,bk_1964,geotargeting
254398,Geographic:Self-Declared:USA:Mississippi:Tupelo,BlueKai,0.58,,,1262,,bk_2008,geotargeting
254399,Geographic:Self-Declared:USA:Mississippi:Vicksburg,BlueKai,0.58,,,1262,,bk_2027,geotargeting
254400,Geographic:Self-Declared:USA:Mississippi:Yazoo City,BlueKai,0.58,,,1262,,bk_2081,geotargeting
254401,Geographic:Self-Declared:USA:Missouri,BlueKai,0.58,,,1262,,bk_2118,geotargeting
254402,Geographic:Self-Declared:USA:Missouri:Branson,BlueKai,0.58,,,1262,,bk_1265,geotargeting
254403,Geographic:Self-Declared:USA:Missouri:Cape Girardeau-Jackson,BlueKai,0.58,,,1262,,bk_1295,geotargeting
254404,Geographic:Self-Declared:USA:Missouri:Columbia,BlueKai,0.58,,,1262,,bk_1338,geotargeting
254405,Geographic:Self-Declared:USA:Missouri:Farmington,BlueKai,0.58,,,1262,,bk_1437,geotargeting
254406,Geographic:Self-Declared:USA:Missouri:Fort Leonard Wood,BlueKai,0.58,,,1262,,bk_1453,geotargeting
254407,Geographic:Self-Declared:USA:Missouri:Hannibal,BlueKai,0.58,,,1262,,bk_1509,geotargeting
254408,Geographic:Self-Declared:USA:Missouri:Jefferson City,BlueKai,0.58,,,1262,,bk_1566,geotargeting
254409,Geographic:Self-Declared:USA:Missouri:Joplin,BlueKai,0.58,,,1262,,bk_1572,geotargeting
254410,Geographic:Self-Declared:USA:Missouri:Kansas City,BlueKai,0.58,,,1262,,bk_1578,geotargeting
254411,Geographic:Self-Declared:USA:Missouri:Kennett,BlueKai,0.58,,,1262,,bk_1583,geotargeting
254412,Geographic:Self-Declared:USA:Missouri:Kirksville,BlueKai,0.58,,,1262,,bk_1595,geotargeting
254413,Geographic:Self-Declared:USA:Missouri:Lebanon,BlueKai,0.58,,,1262,,bk_1625,geotargeting
254414,Geographic:Self-Declared:USA:Missouri:Marshall,BlueKai,0.58,,,1262,,bk_1675,geotargeting
254415,Geographic:Self-Declared:USA:Missouri:Maryville,BlueKai,0.58,,,1262,,bk_1679,geotargeting
254416,Geographic:Self-Declared:USA:Missouri:Mexico,BlueKai,0.58,,,1262,,bk_1696,geotargeting
254417,Geographic:Self-Declared:USA:Missouri:Moberly,BlueKai,0.58,,,1262,,bk_1711,geotargeting
254418,Geographic:Self-Declared:USA:Missouri:Poplar Bluff,BlueKai,0.58,,,1262,,bk_1834,geotargeting
254419,Geographic:Self-Declared:USA:Missouri:Rolla,BlueKai,0.58,,,1262,,bk_1878,geotargeting
254420,Geographic:Self-Declared:USA:Missouri:Sedalia,BlueKai,0.58,,,1262,,bk_1922,geotargeting
254421,Geographic:Self-Declared:USA:Missouri:Sikeston,BlueKai,0.58,,,1262,,bk_1939,geotargeting
254422,Geographic:Self-Declared:USA:Missouri:Springfield,BlueKai,0.58,,,1262,,bk_1956,geotargeting
254423,Geographic:Self-Declared:USA:Missouri:St. Joseph,BlueKai,0.58,,,1262,,bk_1960,geotargeting
254424,Geographic:Self-Declared:USA:Missouri:St. Louis,BlueKai,0.58,,,1262,,bk_1961,geotargeting
254425,Geographic:Self-Declared:USA:Missouri:Warrensburg,BlueKai,0.58,,,1262,,bk_2041,geotargeting
254426,Geographic:Self-Declared:USA:Missouri:West Plains,BlueKai,0.58,,,1262,,bk_2057,geotargeting
254427,Geographic:Self-Declared:USA:Montana,BlueKai,0.58,,,1262,,bk_2119,geotargeting
254428,Geographic:Self-Declared:USA:Montana:Billings,BlueKai,0.58,,,1262,,bk_1242,geotargeting
254429,Geographic:Self-Declared:USA:Montana:Bozeman,BlueKai,0.58,,,1262,,bk_1262,geotargeting
254430,Geographic:Self-Declared:USA:Montana:Butte-Silver Bow,BlueKai,0.58,,,1262,,bk_1284,geotargeting
254431,Geographic:Self-Declared:USA:Montana:Great Falls,BlueKai,0.58,,,1262,,bk_1490,geotargeting
254432,Geographic:Self-Declared:USA:Montana:Havre,BlueKai,0.58,,,1262,,bk_1518,geotargeting
254433,Geographic:Self-Declared:USA:Montana:Helena,BlueKai,0.58,,,1262,,bk_1520,geotargeting
254434,Geographic:Self-Declared:USA:Montana:Kalispell,BlueKai,0.58,,,1262,,bk_1576,geotargeting
254435,Geographic:Self-Declared:USA:Montana:Missoula,BlueKai,0.58,,,1262,,bk_1709,geotargeting
254436,Geographic:Self-Declared:USA:Nebraska,BlueKai,0.58,,,1262,,bk_2120,geotargeting
254437,Geographic:Self-Declared:USA:Nebraska:Beatrice,BlueKai,0.58,,,1262,,bk_1227,geotargeting
254438,Geographic:Self-Declared:USA:Nebraska:Columbus,BlueKai,0.58,,,1262,,bk_1344,geotargeting
254439,Geographic:Self-Declared:USA:Nebraska:Fremont,BlueKai,0.58,,,1262,,bk_1463,geotargeting
254440,Geographic:Self-Declared:USA:Nebraska:Grand Island,BlueKai,0.58,,,1262,,bk_1484,geotargeting
254441,Geographic:Self-Declared:USA:Nebraska:Hastings,BlueKai,0.58,,,1262,,bk_1516,geotargeting
254442,Geographic:Self-Declared:USA:Nebraska:Kearney,BlueKai,0.58,,,1262,,bk_1580,geotargeting
254443,Geographic:Self-Declared:USA:Nebraska:Lexington,BlueKai,0.58,,,1262,,bk_1634,geotargeting
254444,Geographic:Self-Declared:USA:Nebraska:Lincoln,BlueKai,0.58,,,1262,,bk_1640,geotargeting
254445,Geographic:Self-Declared:USA:Nebraska:Norfolk,BlueKai,0.58,,,1262,,bk_1761,geotargeting
254446,Geographic:Self-Declared:USA:Nebraska:North Platte,BlueKai,0.58,,,1262,,bk_1762,geotargeting
254447,Geographic:Self-Declared:USA:Nebraska:Omaha-Council Bluffs,BlueKai,0.58,,,1262,,bk_1780,geotargeting
254448,Geographic:Self-Declared:USA:Nebraska:Scottsbluff,BlueKai,0.58,,,1262,,bk_1913,geotargeting
254449,Geographic:Self-Declared:USA:Nevada,BlueKai,0.58,,,1262,,bk_2121,geotargeting
254450,Geographic:Self-Declared:USA:Nevada:Carson City,BlueKai,0.58,,,1262,,bk_1298,geotargeting
254451,Geographic:Self-Declared:USA:Nevada:Elko,BlueKai,0.58,,,1262,,bk_1417,geotargeting
254452,Geographic:Self-Declared:USA:Nevada:Fallon,BlueKai,0.58,,,1262,,bk_1434,geotargeting
254453,Geographic:Self-Declared:USA:Nevada:Gardnerville Ranchos,BlueKai,0.58,,,1262,,bk_1474,geotargeting
254454,Geographic:Self-Declared:USA:Nevada:Las Vegas-Paradise,BlueKai,0.58,,,1262,,bk_1619,geotargeting
254455,Geographic:Self-Declared:USA:Nevada:Pahrump,BlueKai,0.58,,,1262,,bk_1796,geotargeting
254456,Geographic:Self-Declared:USA:Nevada:Reno-Sparks,BlueKai,0.58,,,1262,,bk_1860,geotargeting
254457,Geographic:Self-Declared:USA:New Hampshire,BlueKai,0.58,,,1262,,bk_2122,geotargeting
254458,Geographic:Self-Declared:USA:New Hampshire:Berlin,BlueKai,0.58,,,1262,,bk_1239,geotargeting
254459,Geographic:Self-Declared:USA:New Hampshire:Concord,BlueKai,0.58,,,1262,,bk_1346,geotargeting
254460,Geographic:Self-Declared:USA:New Hampshire:Keene,BlueKai,0.58,,,1262,,bk_1581,geotargeting
254461,Geographic:Self-Declared:USA:New Hampshire:Laconia,BlueKai,0.58,,,1262,,bk_1603,geotargeting
254462,Geographic:Self-Declared:USA:New Hampshire:Manchester-Nashua,BlueKai,0.58,,,1262,,bk_1664,geotargeting
254463,Geographic:Self-Declared:USA:New Jersey,BlueKai,0.58,,,1262,,bk_2123,geotargeting
254464,Geographic:Self-Declared:USA:New Jersey:Atlantic City,BlueKai,0.58,,,1262,,bk_1204,geotargeting
254465,Geographic:Self-Declared:USA:New Jersey:Ocean City,BlueKai,0.58,,,1262,,bk_1770,geotargeting
254466,Geographic:Self-Declared:USA:New Jersey:Trenton-Ewing,BlueKai,0.58,,,1262,,bk_2002,geotargeting
254467,Geographic:Self-Declared:USA:New Jersey:Vineland-Millville-Bridgeton,BlueKai,0.58,,,1262,,bk_2030,geotargeting
254468,Geographic:Self-Declared:USA:New Mexico,BlueKai,0.58,,,1262,,bk_2124,geotargeting
254469,Geographic:Self-Declared:USA:New Mexico:Alamogordo,BlueKai,0.58,,,1262,,bk_1162,geotargeting
254470,Geographic:Self-Declared:USA:New Mexico:Albuquerque,BlueKai,0.58,,,1262,,bk_1169,geotargeting
254471,Geographic:Self-Declared:USA:New Mexico:Carlsbad-Artesia,BlueKai,0.58,,,1262,,bk_1297,geotargeting
254472,Geographic:Self-Declared:USA:New Mexico:Clovis,BlueKai,0.58,,,1262,,bk_1331,geotargeting
254473,Geographic:Self-Declared:USA:New Mexico:Deming,BlueKai,0.58,,,1262,,bk_1381,geotargeting
254474,Geographic:Self-Declared:USA:New Mexico:Espanola,BlueKai,0.58,,,1262,,bk_1425,geotargeting
254475,Geographic:Self-Declared:USA:New Mexico:Farmington,BlueKai,0.58,,,1262,,bk_1438,geotargeting
254476,Geographic:Self-Declared:USA:New Mexico:Gallup,BlueKai,0.58,,,1262,,bk_1472,geotargeting
254477,Geographic:Self-Declared:USA:New Mexico:Grants,BlueKai,0.58,,,1262,,bk_1488,geotargeting
254478,Geographic:Self-Declared:USA:New Mexico:Hobbs,BlueKai,0.58,,,1262,,bk_1527,geotargeting
254479,Geographic:Self-Declared:USA:New Mexico:Las Cruces,BlueKai,0.58,,,1262,,bk_1617,geotargeting
254480,Geographic:Self-Declared:USA:New Mexico:Las Vegas,BlueKai,0.58,,,1262,,bk_1618,geotargeting
254481,Geographic:Self-Declared:USA:New Mexico:Los Alamos,BlueKai,0.58,,,1262,,bk_1649,geotargeting
254482,Geographic:Self-Declared:USA:New Mexico:Portales,BlueKai,0.58,,,1262,,bk_1837,geotargeting
254483,Geographic:Self-Declared:USA:New Mexico:Roswell,BlueKai,0.58,,,1262,,bk_1881,geotargeting
254484,Geographic:Self-Declared:USA:New Mexico:Santa Fe,BlueKai,0.58,,,1262,,bk_1906,geotargeting
254485,Geographic:Self-Declared:USA:New Mexico:Silver City,BlueKai,0.58,,,1262,,bk_1940,geotargeting
254486,Geographic:Self-Declared:USA:New Mexico:Taos,BlueKai,0.58,,,1262,,bk_1988,geotargeting
254487,Geographic:Self-Declared:USA:New York,BlueKai,0.58,,,1262,,bk_2125,geotargeting
254488,Geographic:Self-Declared:USA:New York:Albany-Schenectady-Troy,BlueKai,0.58,,,1262,,bk_1165,geotargeting
254489,Geographic:Self-Declared:USA:New York:Amsterdam,BlueKai,0.58,,,1262,,bk_1182,geotargeting
254490,Geographic:Self-Declared:USA:New York:Auburn,BlueKai,0.58,,,1262,,bk_1206,geotargeting
254491,Geographic:Self-Declared:USA:New York:Batavia,BlueKai,0.58,,,1262,,bk_1221,geotargeting
254492,Geographic:Self-Declared:USA:New York:Binghamton,BlueKai,0.58,,,1262,,bk_1243,geotargeting
254493,Geographic:Self-Declared:USA:New York:Buffalo-Niagara Falls,BlueKai,0.58,,,1262,,bk_1279,geotargeting
254494,Geographic:Self-Declared:USA:New York:Corning,BlueKai,0.58,,,1262,,bk_1354,geotargeting
254495,Geographic:Self-Declared:USA:New York:Cortland,BlueKai,0.58,,,1262,,bk_1357,geotargeting
254496,Geographic:Self-Declared:USA:New York:Elmira,BlueKai,0.58,,,1262,,bk_1419,geotargeting
254497,Geographic:Self-Declared:USA:New York:Glens Falls,BlueKai,0.58,,,1262,,bk_1479,geotargeting
254498,Geographic:Self-Declared:USA:New York:Gloversville,BlueKai,0.58,,,1262,,bk_1480,geotargeting
254499,Geographic:Self-Declared:USA:New York:Hudson,BlueKai,0.58,,,1262,,bk_1537,geotargeting
254500,Geographic:Self-Declared:USA:New York:Ithaca,BlueKai,0.58,,,1262,,bk_1552,geotargeting
254501,Geographic:Self-Declared:USA:New York:Jamestown-Dunkirk-Fredonia,BlueKai,0.58,,,1262,,bk_1562,geotargeting
254502,Geographic:Self-Declared:USA:New York:Kingston,BlueKai,0.58,,,1262,,bk_1592,geotargeting
254503,Geographic:Self-Declared:USA:New York:Malone,BlueKai,0.58,,,1262,,bk_1663,geotargeting
254504,Geographic:Self-Declared:USA:New York:New York-Northern New Jersey-Long Island,BlueKai,0.58,,,1262,,bk_1755,geotargeting
254505,Geographic:Self-Declared:USA:New York:Ogdensburg-Massena,BlueKai,0.58,,,1262,,bk_1774,geotargeting
254506,Geographic:Self-Declared:USA:New York:Olean,BlueKai,0.58,,,1262,,bk_1778,geotargeting
254507,Geographic:Self-Declared:USA:New York:Oneonta,BlueKai,0.58,,,1262,,bk_1781,geotargeting
254508,Geographic:Self-Declared:USA:New York:Plattsburgh,BlueKai,0.58,,,1262,,bk_1827,geotargeting
254509,Geographic:Self-Declared:USA:New York:Poughkeepsie-Newburgh-Middletown,BlueKai,0.58,,,1262,,bk_1842,geotargeting
254510,Geographic:Self-Declared:USA:New York:Rochester,BlueKai,0.58,,,1262,,bk_1872,geotargeting
254511,Geographic:Self-Declared:USA:New York:Seneca Falls,BlueKai,0.58,,,1262,,bk_1925,geotargeting
254512,Geographic:Self-Declared:USA:New York:Syracuse,BlueKai,0.58,,,1262,,bk_1982,geotargeting
254513,Geographic:Self-Declared:USA:New York:Utica-Rome,BlueKai,0.58,,,1262,,bk_2017,geotargeting
254514,Geographic:Self-Declared:USA:New York:Watertown-Fort Drum,BlueKai,0.58,,,1262,,bk_2050,geotargeting
254515,Geographic:Self-Declared:USA:North Carolina,BlueKai,0.58,,,1262,,bk_2126,geotargeting
254516,Geographic:Self-Declared:USA:North Carolina:Charlotte-Gastonia-Concord,BlueKai,0.58,,,1262,,bk_1312,geotargeting
254517,Geographic:Self-Declared:USA:North Carolina:Albemarle,BlueKai,0.58,,,1262,,bk_1166,geotargeting
254518,Geographic:Self-Declared:USA:North Carolina:Asheville,BlueKai,0.58,,,1262,,bk_1194,geotargeting
254519,Geographic:Self-Declared:USA:North Carolina:Boone,BlueKai,0.58,,,1262,,bk_1257,geotargeting
254520,Geographic:Self-Declared:USA:North Carolina:Brevard,BlueKai,0.58,,,1262,,bk_1268,geotargeting
254521,Geographic:Self-Declared:USA:North Carolina:Burlington,BlueKai,0.58,,,1262,,bk_1282,geotargeting
254522,Geographic:Self-Declared:USA:North Carolina:Dunn,BlueKai,0.58,,,1262,,bk_1398,geotargeting
254523,Geographic:Self-Declared:USA:North Carolina:Durham,BlueKai,0.58,,,1262,,bk_1401,geotargeting
254524,Geographic:Self-Declared:USA:North Carolina:Elizabeth City,BlueKai,0.58,,,1262,,bk_1414,geotargeting
254525,Geographic:Self-Declared:USA:North Carolina:Fayetteville,BlueKai,0.58,,,1262,,bk_1439,geotargeting
254526,Geographic:Self-Declared:USA:North Carolina:Forest City,BlueKai,0.58,,,1262,,bk_1449,geotargeting
254527,Geographic:Self-Declared:USA:North Carolina:Goldsboro,BlueKai,0.58,,,1262,,bk_1481,geotargeting
254528,Geographic:Self-Declared:USA:North Carolina:Greensboro-High Point,BlueKai,0.58,,,1262,,bk_1494,geotargeting
254529,Geographic:Self-Declared:USA:North Carolina:Greenville,BlueKai,0.58,,,1262,,bk_1497,geotargeting
254530,Geographic:Self-Declared:USA:North Carolina:Henderson,BlueKai,0.58,,,1262,,bk_1521,geotargeting
254531,Geographic:Self-Declared:USA:North Carolina:Hickory-Lenoir-Morganton,BlueKai,0.58,,,1262,,bk_1523,geotargeting
254532,Geographic:Self-Declared:USA:North Carolina:Jacksonville,BlueKai,0.58,,,1262,,bk_1559,geotargeting
254533,Geographic:Self-Declared:USA:North Carolina:Kill Devil Hills,BlueKai,0.58,,,1262,,bk_1589,geotargeting
254534,Geographic:Self-Declared:USA:North Carolina:Kinston,BlueKai,0.58,,,1262,,bk_1594,geotargeting
254535,Geographic:Self-Declared:USA:North Carolina:Laurinburg,BlueKai,0.58,,,1262,,bk_1621,geotargeting
254536,Geographic:Self-Declared:USA:North Carolina:Lincolnton,BlueKai,0.58,,,1262,,bk_1641,geotargeting
254537,Geographic:Self-Declared:USA:North Carolina:Lumberton,BlueKai,0.58,,,1262,,bk_1654,geotargeting
254538,Geographic:Self-Declared:USA:North Carolina:Morehead City,BlueKai,0.58,,,1262,,bk_1719,geotargeting
254539,Geographic:Self-Declared:USA:North Carolina:Mount Airy,BlueKai,0.58,,,1262,,bk_1726,geotargeting
254540,Geographic:Self-Declared:USA:North Carolina:New Bern,BlueKai,0.58,,,1262,,bk_1747,geotargeting
254541,Geographic:Self-Declared:USA:North Carolina:North Wilkesboro,BlueKai,0.58,,,1262,,bk_1764,geotargeting
254542,Geographic:Self-Declared:USA:North Carolina:Raleigh-Cary,BlueKai,0.58,,,1262,,bk_1853,geotargeting
254543,Geographic:Self-Declared:USA:North Carolina:Roanoke Rapids,BlueKai,0.58,,,1262,,bk_1868,geotargeting
254544,Geographic:Self-Declared:USA:North Carolina:Rockingham,BlueKai,0.58,,,1262,,bk_1875,geotargeting
254545,Geographic:Self-Declared:USA:North Carolina:Rocky Mount,BlueKai,0.58,,,1262,,bk_1877,geotargeting
254546,Geographic:Self-Declared:USA:North Carolina:Salisbury,BlueKai,0.58,,,1262,,bk_1892,geotargeting
254547,Geographic:Self-Declared:USA:North Carolina:Sanford,BlueKai,0.58,,,1262,,bk_1903,geotargeting
254548,Geographic:Self-Declared:USA:North Carolina:Shelby,BlueKai,0.58,,,1262,,bk_1931,geotargeting
254549,Geographic:Self-Declared:USA:North Carolina:Southern Pines-Pinehurst,BlueKai,0.58,,,1262,,bk_1948,geotargeting
254550,Geographic:Self-Declared:USA:North Carolina:Statesville-Mooresville,BlueKai,0.58,,,1262,,bk_1967,geotargeting
254551,Geographic:Self-Declared:USA:North Carolina:Thomasville-Lexington,BlueKai,0.58,,,1262,,bk_1636,geotargeting
254552,Geographic:Self-Declared:USA:North Carolina:Washington,BlueKai,0.58,,,1262,,bk_2044,geotargeting
254553,Geographic:Self-Declared:USA:North Carolina:Wilmington,BlueKai,0.58,,,1262,,bk_2066,geotargeting
254554,Geographic:Self-Declared:USA:North Carolina:Wilson,BlueKai,0.58,,,1262,,bk_2068,geotargeting
254555,Geographic:Self-Declared:USA:North Carolina:Winston-Salem,BlueKai,0.58,,,1262,,bk_2072,geotargeting
254556,Geographic:Self-Declared:USA:North Dakota,BlueKai,0.58,,,1262,,bk_2127,geotargeting
254557,Geographic:Self-Declared:USA:North Dakota:Bismarck,BlueKai,0.58,,,1262,,bk_1246,geotargeting
254558,Geographic:Self-Declared:USA:North Dakota:Dickinson,BlueKai,0.58,,,1262,,bk_1385,geotargeting
254559,Geographic:Self-Declared:USA:North Dakota:Fargo,BlueKai,0.58,,,1262,,bk_1435,geotargeting
254560,Geographic:Self-Declared:USA:North Dakota:Grand Forks,BlueKai,0.58,,,1262,,bk_1483,geotargeting
254561,Geographic:Self-Declared:USA:North Dakota:Jamestown,BlueKai,0.58,,,1262,,bk_1561,geotargeting
254562,Geographic:Self-Declared:USA:North Dakota:Minot,BlueKai,0.58,,,1262,,bk_1708,geotargeting
254563,Geographic:Self-Declared:USA:North Dakota:Wahpeton,BlueKai,0.58,,,1262,,bk_2035,geotargeting
254564,Geographic:Self-Declared:USA:North Dakota:Williston,BlueKai,0.58,,,1262,,bk_2064,geotargeting
254565,Geographic:Self-Declared:USA:Ohio,BlueKai,0.58,,,1262,,bk_2128,geotargeting
254566,Geographic:Self-Declared:USA:Ohio:Akron,BlueKai,0.58,,,1262,,bk_1161,geotargeting
254567,Geographic:Self-Declared:USA:Ohio:Ashtabula,BlueKai,0.58,,,1262,,bk_1196,geotargeting
254568,Geographic:Self-Declared:USA:Ohio:Athens,BlueKai,0.58,,,1262,,bk_1199,geotargeting
254569,Geographic:Self-Declared:USA:Ohio:Bellefontaine,BlueKai,0.58,,,1262,,bk_1233,geotargeting
254570,Geographic:Self-Declared:USA:Ohio:Bucyrus,BlueKai,0.58,,,1262,,bk_1278,geotargeting
